"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSG00000111816",181.903684025665,1.21141995179966,0.197045588000591,6.14791716014483,7.85070145055644e-10,4.36352333878804e-08,"FRK"
"ENSG00000164483",20.7277486725428,1.51558978251967,0.472458270353283,3.20788073280289,0.00133716938678117,0.0123637244135992,"SAMD3"
"ENSG00000203727",719.512802296638,1.05427336154581,0.245639104497563,4.29196061312082,1.77102368505726e-05,0.00032803063198198,"SAMD5"
"ENSG00000135312",17.4447269976797,-2.99838871763152,0.969713258123375,-3.09203642676198,0.00198788453763255,0.0169632813877977,"HTR1B"
"ENSG00000137393",348.631676480612,-2.16050921146048,0.356561425201595,-6.05929037399084,1.36723380585045e-09,7.26719527991018e-08,"RNF144B"
"ENSG00000168994",2944.34460651308,-1.37520280046639,0.211614933682991,-6.4986094153757,8.10658258687379e-11,5.56691452389114e-09,"PXDC1"
"ENSG00000272341",137.429760621435,1.47667872801258,0.332797878359488,4.43716388845926,9.11518935717592e-06,0.000184420863381314,NA
"ENSG00000164484",1777.18861261358,1.18124564994704,0.121306268738183,9.73771316383115,2.08186510328836e-22,6.63938538702945e-20,"TMEM200A"
"ENSG00000096060",5670.68015320474,-3.93523451677604,0.295621886413285,-13.3117157343165,1.97884658599045e-40,2.86415210476895e-37,"FKBP5"
"ENSG00000180316",7.43841598699995,-2.21069279673675,0.70258115392556,-3.14653016862871,0.0016522021572567,0.0146089453904803,"PNPLA1"
"ENSG00000196230",16314.5487132898,1.16633944467298,0.263573227995879,4.42510589387786,9.63949865532548e-06,0.000193331179308468,"TUBB"
"ENSG00000137331",216.891880984726,1.22411606519209,0.401637446705407,3.04781358220802,0.00230512878308937,0.0189735564908707,"IER3"
"ENSG00000137266",316.165664529795,1.33036134433061,0.223736851182519,5.94609845136925,2.74609020866722e-09,1.38156238947279e-07,"SLC22A23"
"ENSG00000118523",23380.6495551345,-1.37826664884922,0.47224587661884,-2.91853612088104,0.00351679128522698,0.0263004550170234,"CCN2"
"ENSG00000197594",1454.92556737198,-1.35644396178722,0.412527303681347,-3.28813135441573,0.00100854771639632,0.00977683350423141,"ENPP1"
"ENSG00000203722",113.747224981323,1.08973970749359,0.205334196544193,5.30715158913653,1.1135157081396e-07,3.71487793694233e-06,"RAET1G"
"ENSG00000235109",141.254870719355,1.63205206648149,0.325876408888158,5.00819335787395,5.4943323842261e-07,1.54762512188021e-05,"ZSCAN31"
"ENSG00000220884",21.4877620629019,1.57810426701451,0.562436725004509,2.80583432207748,0.00501864892155644,0.0346408283595033,NA
"ENSG00000226149",24.4714370214923,-1.40898099526475,0.39874540301265,-3.53353539531602,0.000410041181284628,0.00467740375793415,NA
"ENSG00000196569",35076.7421498549,-2.07107239272598,0.298749753246281,-6.93246561786665,4.13568085601512e-12,3.67061183899908e-10,"LAMA2"
"ENSG00000091831",74.6215525134202,1.22182830752443,0.374918460438472,3.25891743526175,0.00111838210675341,0.0106146589327843,"ESR1"
"ENSG00000112137",157.464035416543,1.17903922505481,0.292014737284398,4.03760178688011,5.40004167064395e-05,0.000856998100033345,"PHACTR1"
"ENSG00000289198",8.30348549291628,3.17907929498807,0.783778355275655,4.05609477933336,4.99000172813951e-05,0.000800442220943504,NA
"ENSG00000124762",17542.1869853837,1.0041949332891,0.235546275620286,4.26325965309647,2.01466182129983e-05,0.000367324387883504,"CDKN1A"
"ENSG00000172738",71.7891662752103,1.58065739263164,0.522377705989587,3.02588983891886,0.00247902604063973,0.0201264920768219,"TMEM217"
"ENSG00000286364",67.4655477890288,-1.91217173371228,0.490988495324992,-3.89453470278685,9.83874063015317e-05,0.00142294960566458,NA
"ENSG00000135604",57.6210870586222,-2.32016341823036,0.515599822002688,-4.49993060358012,6.79756502470237e-06,0.000141017622386769,"STX11"
"ENSG00000272168",244.208193242726,1.48275121182517,0.391014182790129,3.79206503775598,0.000149399772925936,0.00200078727927005,"LOC105374971"
"ENSG00000079691",3317.91106259635,-1.17800802592712,0.194655186239328,-6.05176799388617,1.43264702233427e-09,7.57210291355103e-08,"CARMIL1"
"ENSG00000229931",96.0721234631925,1.19763608646384,0.381744751665474,3.1372692911659,0.0017052942218595,0.0149588886146892,NA
"ENSG00000289961",13.7496692908167,2.12492271706759,0.529323361906275,4.01441324904878,5.95938566264789e-05,0.000925943853248411,"LOC124901497"
"ENSG00000287260",36.0354818830405,1.31706165655872,0.429083297060295,3.06947780438456,0.00214433338697269,0.0180185278942488,"LOC101928868"
"ENSG00000236013",20.8555291586564,-1.58206034378159,0.537117040594732,-2.94546667525168,0.00322467882605931,0.0244758196011021,"LINC02941"
"ENSG00000118507",223.101616980333,-1.02102600858914,0.157446595724253,-6.48490368364226,8.87884873449602e-11,5.98489482816974e-09,"AKAP7"
"ENSG00000112715",4191.37358522683,1.19903558422075,0.262461012689461,4.56843312434914,4.91383799763287e-06,0.000105801251423905,"VEGFA"
"ENSG00000111859",3950.57687675024,-1.67083796378559,0.288899410379335,-5.78345923791163,7.31799264292074e-09,3.31796023058305e-07,"NEDD9"
"ENSG00000009413",16976.3973012283,-1.12697614659098,0.173796942477442,-6.48444173140306,8.90609349430021e-11,5.98489482816974e-09,"REV3L"
"ENSG00000272841",255.688092719105,2.07169585087732,0.513707975547034,4.03282788956357,5.51096422488474e-05,0.000867734751928295,"MAP3K4-AS1"
"ENSG00000146373",1801.95795838419,-1.09542711022228,0.154354578827069,-7.0968229031258,1.276574692781e-12,1.26421207470355e-10,"RNF217"
"ENSG00000164442",16571.4898757437,-1.61897928669927,0.265635443939712,-6.09474120880761,1.09614635172773e-09,5.90976783785358e-08,"CITED2"
"ENSG00000240859",114.899600991838,-1.31143423322825,0.232615807877345,-5.63776918342432,1.72267194749496e-08,7.12391106902529e-07,"LINC03014"
"ENSG00000105963",19.0771422635356,-2.00103223030626,0.69172207501516,-2.89282690632998,0.00381791639723337,0.0279416238546648,"ADAP1"
"ENSG00000070882",2439.38968134271,1.07977910472346,0.215019573766705,5.02177120811807,5.11971471489093e-07,1.45958412235436e-05,"OSBPL3"
"ENSG00000122679",22.1607837114105,4.33109011375729,1.16294274339441,3.72425051736912,0.00019589632654708,0.00251603090806133,"RAMP3"
"ENSG00000146592",1466.75222777409,2.00313451058717,0.241649499706947,8.2894213024087,1.13800781265893e-16,1.92907702729644e-14,"CREB5"
"ENSG00000078053",797.578536789361,-1.14685205585939,0.164925233123866,-6.95376949989243,3.55652542521967e-12,3.21728761542949e-10,"AMPH"
"ENSG00000075213",1553.39729367687,1.19531398083646,0.221580930877309,5.39448036482126,6.87221411717299e-08,2.39458483016161e-06,"SEMA3A"
"ENSG00000070669",35.2856155013968,1.2203547789381,0.381609870136407,3.19791198928341,0.00138426520737948,0.0126869625631039,"ASNS"
"ENSG00000173114",132.451362374273,1.20174800022719,0.272501639509982,4.41005787116803,1.03342997747798e-05,0.000204900089106699,"LRRN3"
"ENSG00000106034",5345.12158659006,-1.10307804207559,0.341426098006792,-3.23079591312803,0.00123446048791036,0.0115445370479729,"CPED1"
"ENSG00000198074",26.3582186444737,1.26285268266634,0.457365759891928,2.76114391021476,0.00575992897352051,0.0386060256401873,"AKR1B10"
"ENSG00000273117",14.4793959519579,1.85397507909264,0.605022534233164,3.0643074830964,0.00218174543814085,0.0182695692763944,"INSIG1-DT"
"ENSG00000106018",8.78468878479245,-2.08420705540734,0.647177217005498,-3.2204580146548,0.00127985938246337,0.0119214540144124,"VIPR2"
"ENSG00000215018",13.8483832888868,-2.52869530430121,0.682103916874971,-3.70719950691138,0.000209563848287199,0.0026678980848254,"COL28A1"
"ENSG00000213420",33.2649906560998,1.53209205391368,0.456479910315625,3.35631868849242,0.000789874931418747,0.00803801336375075,"GPC2"
"ENSG00000128510",340.019496832334,2.31896332769128,0.711487592568544,3.25931660919002,0.00111680957946759,0.0106077178431409,"CPA4"
"ENSG00000106484",1520.66813115349,1.76205228798885,0.466899066546918,3.77394690681349,0.000160684971840816,0.00212769066161632,"MEST"
"ENSG00000227014",21.2918922723457,-1.91870463044267,0.499820528934712,-3.83878716332857,0.000123643549272161,0.00172204072768689,NA
"ENSG00000005471",72.0338395706023,1.22248740655017,0.414555392482368,2.94891208441382,0.00318894678571579,0.0243101367908265,"ABCB4"
"ENSG00000235314",31.2999962364719,-1.05286481046272,0.384092439728786,-2.74117556493996,0.00612197863516171,0.0405745508979228,"LINC00957"
"ENSG00000122641",1941.21610215228,-1.09103183276356,0.340625493977018,-3.20302458875016,0.0013599236922239,0.0125310108682101,"INHBA"
"ENSG00000106123",4894.17671176716,-1.32694357984799,0.343854552580421,-3.85902577089667,0.000113839934019646,0.00160450351948589,"EPHB6"
"ENSG00000165125",56.9183586067464,-1.68482977987067,0.476806660621738,-3.53357014281998,0.000409987284324276,0.00467740375793415,"TRPV6"
"ENSG00000271344",27.1880335379425,-1.03742726046528,0.382174850529135,-2.71453566091259,0.00663687543904729,0.0431064716123969,NA
"ENSG00000136267",17.0023452171164,3.4537048839909,1.10646330135631,3.12139126508518,0.00179998706646944,0.0156148255614057,"DGKB"
"ENSG00000105835",4076.3246907332,-1.04556509977195,0.152423243247548,-6.85961719154514,6.9045317210752e-12,5.85205715602482e-10,"NAMPT"
"ENSG00000008311",2761.92574135275,-1.11623382664711,0.185897537227734,-6.0045648979183,1.91845668666686e-09,9.99935762225032e-08,"AASS"
"ENSG00000127954",746.350755052135,-5.16318680511433,0.860929389274317,-5.99722447559423,2.00718516862265e-09,1.04329271085093e-07,"STEAP4"
"ENSG00000004846",38.3379568107883,1.75077739458469,0.64950879943207,2.69554068569289,0.00702744950337961,0.0451137802304984,"ABCB5"
"ENSG00000196511",111.896111270154,1.04142179491459,0.246163443197625,4.23061109881583,2.33057301444955e-05,0.000416844694295464,"TPK1"
"ENSG00000106003",34.7169573362989,2.78181514079729,0.523747779884199,5.31136407186747,1.0880771199477e-07,3.64942229749302e-06,"LFNG"
"ENSG00000253276",2482.16146775593,-1.11272208063581,0.240061166753563,-4.63516067877018,3.56660330588651e-06,7.97021470351075e-05,"CCDC71L"
"ENSG00000105989",764.870675589231,3.0971213019391,0.869986913931117,3.55996308949576,0.000370906923095403,0.00432403015177392,"WNT2"
"ENSG00000077063",729.099046390218,1.02459010206587,0.174395832190319,5.8750836484884,4.22629887404201e-09,2.05483306496058e-07,"CTTNBP2"
"ENSG00000164647",3371.6309454131,-1.5710979601686,0.146360991519533,-10.7344036403233,7.01705579565046e-27,3.56845734732322e-24,"STEAP1"
"ENSG00000157214",6552.84445382171,-1.98768637306479,0.224063365187489,-8.8710904230219,7.24331077723002e-19,1.56655328257885e-16,"STEAP2"
"ENSG00000004799",2033.29946930132,-2.60057180284594,0.89317951075343,-2.91158918396176,0.00359595236018901,0.0267225274918311,"PDK4"
"ENSG00000128606",2572.48188337166,2.17493663719299,0.65935993716166,3.29855745642573,0.000971829892349842,0.00950413266863546,"LRRC17"
"ENSG00000164619",1211.07474033759,1.45272099740591,0.349289920571062,4.15906933423909,3.19546900292504e-05,0.000543634220244462,"BMPER"
"ENSG00000001626",16.0809060902439,1.25102196402447,0.415537724358307,3.01060984524657,0.00260723624437831,0.0208313193945742,"CFTR"
"ENSG00000235207",10.4615383662081,2.29631372863122,0.602083474630399,3.81394578225363,0.000136765484776224,0.00186348810568744,"TUBBP6"
"ENSG00000161040",36.6077028318258,1.26476195721446,0.433481161607963,2.91768609395373,0.00352639155005327,0.0263337120028051,"FBXL13"
"ENSG00000015520",39.1668952822263,2.64001666964357,0.654389421358603,4.03432051844989,5.47605280410097e-05,0.000864407798338623,"NPC1L1"
"ENSG00000008256",8213.51076593884,-1.2206064145803,0.207362710060862,-5.88633517676369,3.94853149711779e-09,1.9449101740777e-07,"CYTH3"
"ENSG00000136237",219.780667967982,-2.83654826858644,0.490715484009275,-5.78043359343603,7.45083442297069e-09,3.36365508550637e-07,"RAPGEF5"
"ENSG00000286214",72.7848970333966,2.76903578417593,0.636386767524341,4.35118378552713,1.35404493787629e-05,0.000259447144104687,NA
"ENSG00000128594",42.2950972173832,1.80401914613431,0.403263342180281,4.47355104577747,7.69311819460378e-06,0.000157683782080245,"LRRC4"
"ENSG00000174697",254.474005789999,-3.16615593023998,0.725345430738301,-4.36503188145443,1.27104219285167e-05,0.000244789456506623,"LEP"
"ENSG00000106617",2292.65198948456,-1.57892199864914,0.257561302655903,-6.1302764909469,8.77264805707128e-10,4.7984344721469e-08,"PRKAG2"
"ENSG00000239911",9.02078136579119,-2.70032460427524,0.764203959245578,-3.53351297334419,0.000410075963587152,0.00467740375793415,NA
"ENSG00000147027",27792.0780938674,-1.156489596271,0.269569120774093,-4.29014121851209,1.78559538585351e-05,0.000329847303968604,"TMEM47"
"ENSG00000147119",980.919437867727,-1.53762105972421,0.205960958068553,-7.46559481050974,8.29241567187796e-14,9.45636928982156e-12,"CHST7"
"ENSG00000069535",863.794984175082,-1.20870751914103,0.38598499879105,-3.13148832966783,0.00173922698352076,0.0151998583009413,"MAOB"
"ENSG00000158813",115.775948510301,-1.59073902124917,0.347478044247453,-4.5779554926824,4.69542561421823e-06,0.000101550722249575,"EDA"
"ENSG00000179300",149.062732139462,-3.08207848667419,0.865036669266168,-3.56294547523494,0.000366716869531231,0.00429113471212664,"RTL3"
"ENSG00000286977",15.6826927264588,1.42766101783048,0.513699195663493,2.77917705513732,0.00544968119905342,0.0369651050617841,NA
"ENSG00000186310",173.291186462875,1.0178309958381,0.237822161630248,4.27979877426462,1.8706236551316e-05,0.00034431953059982,"NAP1L3"
"ENSG00000155962",892.538614847058,1.22630394553425,0.195010080232035,6.28841311215871,3.20727492453184e-10,1.91581222158702e-08,"CLIC2"
"ENSG00000158423",26.8040781980325,1.08607587547608,0.38224372046866,2.84131777009828,0.00449275203648666,0.031643872237769,"RIBC1"
"ENSG00000172465",922.474772073446,-1.02825075873842,0.147606882061512,-6.96614374870355,3.25746312350531e-12,3.01933133654561e-10,"TCEAL1"
"ENSG00000123562",10876.1386707806,-1.02417314922768,0.0969052495965975,-10.568809775437,4.15737271000834e-26,1.90792987589066e-23,"MORF4L2"
"ENSG00000279894",16.109451102366,-1.28752289034332,0.459716834775062,-2.80068684231087,0.00509939777646883,0.0350311312749315,NA
"ENSG00000196507",1658.87327920731,-1.06909161116038,0.162382975284961,-6.58376661275152,4.58676940355781e-11,3.25677936216391e-09,"TCEAL3"
"ENSG00000101938",432.527450220628,-1.11187780929035,0.388839492214838,-2.85947757764281,0.00424339415284547,0.0303588229581523,"CHRDL1"
"ENSG00000102385",245.429534473993,1.06283622135393,0.240911817596512,4.41172306098327,1.02551229922582e-05,0.000203759655989788,"DRP2"
"ENSG00000126950",1731.06864191255,1.63463190559589,0.309295394770346,5.28501857200174,1.25692005054405e-07,4.15645126028767e-06,"TMEM35A"
"ENSG00000130066",7552.28781725052,-1.31932162236078,0.16594947184548,-7.95014053186763,1.86300057588927e-15,2.67589456762844e-13,"SAT1"
"ENSG00000126016",852.668223828128,2.27449021475696,0.34247012856771,6.64142658009154,3.10661491266899e-11,2.26566148049534e-09,"AMOT"
"ENSG00000189420",69.9488507048399,-1.57702194461657,0.498402059366885,-3.16415615661751,0.00155533320821579,0.0139424247955161,"ZFP92"
"ENSG00000183837",23.9736432918691,1.06244442334025,0.366992513108769,2.8950029915879,0.00379154919166173,0.0277810707127364,"PNMA3"
"ENSG00000189221",5211.5664171989,-3.29485049447978,0.232278645111559,-14.1849049140842,1.13619635066788e-45,2.67233381677086e-42,"MAOA"
"ENSG00000101825",9984.90047277328,1.34758759442571,0.269067889250712,5.00835531946383,5.48971188698327e-07,1.54762512188021e-05,"MXRA5"
"ENSG00000133142",6705.70224204141,-1.54669029628002,0.158599350890036,-9.75218553922338,1.80538929187419e-22,5.85693188205255e-20,"TCEAL4"
"ENSG00000260802",13.840530105009,-5.83392650185143,1.37534311120473,-4.24179715906761,2.21737052810921e-05,0.000398491345338136,"SERTM2"
"ENSG00000157514",4829.69754641916,-3.35446070278251,0.354218411232753,-9.47003486100086,2.79750316065431e-21,8.22465929232367e-19,"TSC22D3"
"ENSG00000198947",2892.51040409773,-1.00828243189355,0.369721753038485,-2.72713851323916,0.00638862148348174,0.0417825171474426,"DMD"
"ENSG00000046653",1711.25305820182,-2.64774823730275,0.78550665016341,-3.37075215945268,0.000749632656680008,0.00771685950769254,"GPM6B"
"ENSG00000179388",107.018005664326,1.79344298503228,0.391371520327674,4.58245654546026,4.59545224913984e-06,9.96175455297411e-05,"EGR3"
"ENSG00000159167",2028.61065317018,-2.29161769191787,0.69509239844427,-3.29685333496221,0.000977745441835444,0.0095421463867094,"STC1"
"ENSG00000253139",26.3253716468594,-2.09632304312044,0.640482342343048,-3.27303799734987,0.00106398173153584,0.0102403479593751,NA
"ENSG00000172817",118.066364989432,-1.183894793443,0.323683800020937,-3.65756578910164,0.000254621916924719,0.00315060472156782,"CYP7B1"
"ENSG00000253302",17.2842696335551,1.35577213183526,0.442872719668201,3.06131326592209,0.00220368400609716,0.0183825423615593,"STAU2-AS1"
"ENSG00000254025",18.418013911983,-1.14066430804693,0.38328804390158,-2.97599762423017,0.00292037124377331,0.0226489168702529,"BRIX1P1"
"ENSG00000164761",16717.7266000857,1.53931517238927,0.347758264061967,4.42639422686725,9.58213345698605e-06,0.000192625452058386,"TNFRSF11B"
"ENSG00000136999",873.492528562815,2.50338676194363,0.328284002262295,7.62567394296435,2.42762725028385e-14,2.96611911307409e-12,"CCN3"
"ENSG00000156804",8240.1263661118,-1.10654623674987,0.264010746182066,-4.19129241044901,2.77369903035734e-05,0.00048161971326579,"FBXO32"
"ENSG00000286282",17.0324173155132,2.6932682527878,0.542864682436374,4.96121471874064,7.00537002915237e-07,1.90206410488501e-05,NA
"ENSG00000120899",838.013150108297,-1.13224322050014,0.377902933988385,-2.99612180448152,0.0027343718737451,0.0215813511645922,"PTK2B"
"ENSG00000182674",13.6113592202942,2.64745983948321,0.968002372101847,2.73497247091938,0.00623854932656125,0.0411005685241248,"KCNB2"
"ENSG00000147655",330.492992353117,1.5062867108689,0.502091236016647,3.00002589732309,0.00269956652615651,0.0213899979948661,"RSPO2"
"ENSG00000155897",49.6472288909151,3.93667697669576,0.774834594060593,5.08066754746357,3.7611083945601e-07,1.11976290430447e-05,"ADCY8"
"ENSG00000254332",27.4172637719744,-1.08163156299234,0.366392810681453,-2.95210913385723,0.00315611362125494,0.0241669755442421,NA
"ENSG00000261655",13.1965513963137,1.77900391447425,0.528254084946158,3.36770498358868,0.000757966565257598,0.00778913101686891,NA
"ENSG00000204882",7.74888490077305,2.58969917886863,0.749151334298706,3.45684384489937,0.000546541455383843,0.00592380416157971,"GPR20"
"ENSG00000214814",517.712956016387,3.16477166222538,0.466987464632815,6.77699489153051,1.22701224280841e-11,9.74154529986624e-10,"FER1L6"
"ENSG00000170873",2294.9835176497,-2.00579026202154,0.593290362864379,-3.38079022948843,0.000722776989638365,0.007488861143742,"MTSS1"
"ENSG00000177570",229.008146556805,1.96052314432433,0.368727405319055,5.31699872600441,1.05492806752346e-07,3.57005872635277e-06,"SAMD12"
"ENSG00000158806",73.1937759164342,1.33481525420064,0.307883768840981,4.33545184673265,1.45461015699437e-05,0.00027590670074603,"NPM2"
"ENSG00000168481",45.5070017611228,-5.23746886591692,0.77204676772869,-6.78387512886713,1.16994461255833e-11,9.40755462816131e-10,"LGI3"
"ENSG00000271930",48.8645370943869,1.03177676104145,0.282098390677111,3.65750672510012,0.000254680579374184,0.00315060472156782,NA
"ENSG00000175946",140.584014134513,-1.10120336275546,0.225411851856191,-4.88529486665149,1.03274179041474e-06,2.65828584520435e-05,"KLHL38"
"ENSG00000156466",15.4815913768594,1.69443789346361,0.595292071042004,2.84639755153743,0.00442169544760976,0.0312900497516564,"GDF6"
"ENSG00000170323",19.0601522761424,-3.23797473338439,1.01204057149393,-3.19945150875189,0.00137689347522354,0.0126278245611271,"FABP4"
"ENSG00000254254",273.782382087478,-1.46163541886568,0.360002013340258,-4.06007567931075,4.90568128159817e-05,0.00078826045255808,"PENK-AS1"
"ENSG00000221869",4264.87769146852,-1.50372097824972,0.169150559247078,-8.88983746162631,6.11983646946374e-19,1.35471580011094e-16,"CEBPD"
"ENSG00000156675",2130.44975554902,-1.48867333781428,0.368303529364702,-4.04197413036508,5.30030812640797e-05,0.00084313805428414,"RAB11FIP1"
"ENSG00000127589",334.314956058467,1.27438133289188,0.282542283546513,4.51040926298059,6.47026731828405e-06,0.000135121586970957,NA
"ENSG00000254109",109.579107281687,-1.02686531930168,0.278776363393967,-3.6834734006861,0.000230077302139168,0.00288994293528076,"RBPMS-AS1"
"ENSG00000282164",26.5529384093555,1.69516889565468,0.426225110435811,3.97716806013937,6.97408767038645e-05,0.00106142771674742,"PEG13"
"ENSG00000285791",7.81347517021091,-2.01352588983994,0.74194485052991,-2.71384845976334,0.00665065817161486,0.0431513048817604,NA
"ENSG00000147576",190.86262311994,-1.39938551630335,0.278431114842885,-5.02596671745182,5.00902763219497e-07,1.43454891822497e-05,"ADHFE1"
"ENSG00000253741",25.3020701493145,1.3401258798125,0.488869645581456,2.74127447249985,0.00612013592569663,0.0405745508979228,"LNCOC1"
"ENSG00000272384",20.799075872337,1.70669430806261,0.480913397538265,3.54885997520336,0.000386902762467666,0.00447172136277126,NA
"ENSG00000246430",5970.80699798982,-1.97786271022439,0.249808363462149,-7.91751998537099,2.42294692178445e-15,3.37704957631823e-13,"LINC00968"
"ENSG00000171033",541.350088541749,1.3353462060348,0.345589714912917,3.86396396771035,0.000111561685407319,0.00157949185299031,"PKIA"
"ENSG00000164933",8.35355376052757,-1.50398606607951,0.566428154773413,-2.65521064481894,0.00792588985128401,0.0495915038024073,"SLC25A32"
"ENSG00000184156",35.4543224542682,-2.38694679631082,0.471839141390524,-5.05881472502773,4.21870510429179e-07,1.23259557829743e-05,"KCNQ3"
"ENSG00000061337",145.306199438868,1.02554794889115,0.201728513862365,5.08380262787667,3.69952375095957e-07,1.10492442695326e-05,"LZTS1"
"ENSG00000154319",191.718395398472,-1.00593679042133,0.228465983929351,-4.40300465356102,1.06761875050302e-05,0.000209702784644695,"FAM167A"
"ENSG00000135069",1543.63929809021,1.2576959821865,0.300715052767939,4.18235126778659,2.88509754685999e-05,0.000496215680454456,"PSAT1"
"ENSG00000165105",73.144116427132,1.95050592532852,0.601385356359675,3.24335453915172,0.00118131113300621,0.0111193348067258,"RASEF"
"ENSG00000083223",3256.15885694314,-1.13352121123799,0.173350644868035,-6.53889238255155,6.19760991889655e-11,4.30310805291356e-09,"TUT7"
"ENSG00000165030",3193.00010269589,-1.17235151883357,0.199964955151333,-5.86278489621512,4.5516771155179e-09,2.17924571515483e-07,"NFIL3"
"ENSG00000165072",1478.02312136271,-2.29728925714642,0.760928161854314,-3.01906194606877,0.00253558680756305,0.0204148914724461,"MAMDC2"
"ENSG00000078725",66.8310850397486,1.0541557314283,0.364952113140025,2.88847685346553,0.00387112518564986,0.0282541084147353,"BRINP1"
"ENSG00000148175",29271.4327868223,-1.43596774791725,0.0910476799655744,-15.7716017416391,4.87964055833686e-56,3.06051055818888e-52,"STOM"
"ENSG00000185972",28.520847674845,1.47246941814614,0.373751915307355,3.93969731749804,8.15844769164823e-05,0.00121736202827957,"CCIN"
"ENSG00000196196",60.1786227705536,-1.33558974331846,0.446743637951201,-2.98961110995015,0.00279332833947057,0.0219291828516118,"HRCT1"
"ENSG00000119139",299.476607857926,-1.86892010839418,0.250715791978317,-7.45433741387863,9.03205798032984e-14,1.02223549944565e-11,"TJP2"
"ENSG00000126878",207.098465676546,2.68110591055477,0.477252660618343,5.6177914379378,1.9341376254502e-08,7.87721505637901e-07,"AIF1L"
"ENSG00000181634",57.3708033623235,2.60909187944118,0.491078573856121,5.31298252121585,1.07845385882502e-07,3.62360496565207e-06,"TNFSF15"
"ENSG00000231991",1528.4189759773,-1.10053082096453,0.346064560752836,-3.18013152970769,0.0014720821894487,0.0133359164548227,NA
"ENSG00000260230",137.424488602626,1.00582368527418,0.240438937429182,4.18328119408875,2.87331630074547e-05,0.000494641532615066,"FRRS1L"
"ENSG00000127083",932.056946852036,-1.74747634505517,0.650236472342476,-2.68744744317385,0.00720004320293228,0.0459864266484636,"OMD"
"ENSG00000119138",3730.24428058758,-2.1093444506661,0.202834764241508,-10.3993240929577,2.49698049717799e-25,1.04407077855336e-22,"KLF9"
"ENSG00000107104",2833.91305638455,-1.2240475701517,0.266756697484955,-4.58862919541405,4.46166143026496e-06,9.72776610334479e-05,"KANK1"
"ENSG00000165272",306.31623070947,2.90723984742887,0.433816480701509,6.70154311041314,2.0622999348068e-11,1.56468691827923e-09,"AQP3"
"ENSG00000137124",1477.15409181957,-1.02999222795004,0.25858893089185,-3.98312574477835,6.80147446207739e-05,0.00103961448804588,"ALDH1B1"
"ENSG00000119508",476.660090603349,-2.14016036302627,0.319471448633473,-6.69906613620944,2.09755652984213e-11,1.5850451271289e-09,"NR4A3"
"ENSG00000240498",125.933083661442,1.09002352761462,0.19987890021859,5.45341967772767,4.94102698348016e-08,1.80876194010044e-06,"CDKN2B-AS1"
"ENSG00000147883",1131.40072776531,1.49167102986831,0.273979969009091,5.4444528746509,5.19648586101753e-08,1.88758837762366e-06,"CDKN2B"
"ENSG00000120162",132.013118441935,-2.86026651832311,0.405447008062114,-7.05460013626473,1.73097761033657e-12,1.66173850592311e-10,"MOB3B"
"ENSG00000157654",17174.629017576,-1.13104107960489,0.200720927002904,-5.63489366302365,1.75166388291405e-08,7.18067704159277e-07,"PALM2AKAP2"
"ENSG00000165023",26.2352290436175,1.49718944629026,0.55389318935407,2.70302916711475,0.00687107167015437,0.0443064032027501,"DIRAS2"
"ENSG00000237886",31.3480178132494,1.33591242552836,0.44554499137871,2.99837828138179,0.00271420550277947,0.0214709279168381,"NALT1"
"ENSG00000106976",2244.21283320617,1.75115968755516,0.198441156702556,8.82457911782875,1.0987223513674e-18,2.32287188352012e-16,"DNM1"
"ENSG00000165244",93.2609305556247,-1.25964879601102,0.343820882706628,-3.66367739531935,0.000248619887639599,0.00309189147774402,"ZNF367"
"ENSG00000119514",678.99757446818,1.13908541104672,0.380580644991721,2.99301981337359,0.00276231815537024,0.0217562906703417,"GALNT12"
"ENSG00000188312",158.261496152024,1.30202134039783,0.240149159830169,5.42171932360126,5.90285148637688e-08,2.09562365222014e-06,"CENPP"
"ENSG00000148120",1437.08090285896,-1.11044306292547,0.155783587566376,-7.12811330302905,1.01754003829987e-12,1.05197985498079e-10,"AOPEP"
"ENSG00000287935",16.2728482248371,-2.04957459282769,0.543400066104925,-3.77175992546151,0.000162100180990097,0.00213890393093245,"LOC124902606"
"ENSG00000205213",858.416296933646,1.08857295389139,0.202389939834114,5.37859221057934,7.50705301164329e-08,2.59655715932133e-06,"LGR4"
"ENSG00000135362",241.773453342899,-1.55647429748957,0.178243777613542,-8.7322784465679,2.49592835675249e-18,4.99610510219733e-16,"PRR5L"
"ENSG00000279266",9.77032702973066,2.0943099263007,0.579062046525351,3.61672801536132,0.000298350508497858,0.00361246021100109,NA
"ENSG00000176971",5785.57535769136,-1.28071208766145,0.253330359618733,-5.05550179453007,4.29260591874244e-07,1.25224299173733e-05,"FIBIN"
"ENSG00000165895",301.29638120386,1.30731008280428,0.288005798957212,4.53917972324752,5.64734871511819e-06,0.000119316613600866,"ARHGAP42"
"ENSG00000254987",15.6005577374168,-2.557597657923,0.691839958157358,-3.69680534893488,0.000218329615487847,0.00276266983525173,NA
"ENSG00000137672",1412.99648325706,-1.95022825935488,0.222791476758248,-8.75360353875245,2.06646125665958e-18,4.2728060445392e-16,"TRPC6"
"ENSG00000137642",31.7545886659504,1.61661390129176,0.471754528590921,3.42681162196876,0.000610712578215785,0.00651653383765644,"SORL1"
